,id,tid_not_to_be_used,airline,tag,tweet
4066,155013,5.97539E+17,American,rO(x6c15'Can,@AmericanAir Not having a gate when you land has to be one of the most annoying travel experiences of all time.
4067,155060,5.97545E+17,American,rO(x6c15'Can,Been on hold for 2 hours so far. Dallas flight cancellation... I just want to know where my bag is! @AmericanAir
4068,155170,5.97564E+17,American,rO(x6c15'Can,Gave @AmericanAir another chance. They blew it. Easily the worst airline in the business. Hands down no questions.
4069,155223,5.97577E+17,JetBlue,rO(x6c15'Can,My father cannot make a 3 hr drive to Orlando to leave back to NY. Emergency surgery &amp; @JetBlue won't help at all.
4070,155242,5.97581E+17,Delta,rO(x6c15'Can,@DeltaAssist I need assistance I'm stuck at Orlando airport with 2 young children 3 and 9
4071,155307,5.97597E+17,American,rO(x6c15'Can,@ChristianLeave @AmericanAir damn everyone hates them 
4072,155391,5.97611E+17,United,rO(x6c15'Can,"Mom: @united forces #OR teen &amp; parents off plane out of ""fear of autism"" http://t.co/9XX69byX0W #LibCrib #UniteBIue #ADA"
4073,155406,5.97615E+17,United,rO(x6c15'Can,"You can't account for every dumb employee, but you can admit mistakes. I know who will never fly with now. @united http://t.co/Ixkp5O42pK"
4074,155454,5.97635E+17,American,rO(x6c15'Can,@madflavor @AmericanAir they gave me a $25 voucher. Still waiting on my refund and reply. They are HORRIBLE!!!!!
4075,155538,5.97698E+17,American,rO(x6c15'Can,@AmericanAir I have been on hold essentially all day trying to rebook my cancelled flight to SDF through DFW No response at all = ridiculous
4076,155634,5.97734E+17,United,rO(x6c15'Can,@united kick an autistic girl of the plane? If true you should be ashamed of yourselves. Ignorant Pilot. http://t.co/GvxqpL60Xd
4077,155645,5.97737E+17,United,rO(x6c15'Can,Just saw @united kicked a child with autism off of a flight. Will make sure I never get on another United airplane again. Business or other!
4078,155797,5.97767E+17,American,rO(x6c15'Can,@AmericanAir I need to cancel a ticket and your call system won't let me talk to an agent??? WTF? How do i cancel before my leaves?
4079,155806,5.97769E+17,United,rO(x6c15'Can,@united Does kicking some1 off of a plain for a mental disease include depression? What about for behaving like a child? What about a child?
4080,155809,5.97769E+17,United,rO(x6c15'Can,@FoxNews @united Just another reason in a loooooooong list of reasons to hate &amp; not fly United.
4081,155816,5.97771E+17,American,rO(x6c15'Can,@AmericanAir is called Customer Service. Plane is delayed why not make an announcement and let us know what's happening #MIAMITOVEGAS
4082,155818,5.97771E+17,United,rO(x6c15'Can,"This is BS @United, Autistic kids matter too! ** Family kicked off United flight due to autistic daughter's behavior. http://t.co/YgtejlA0NL"
4083,155820,5.97772E+17,Delta,rO(x6c15'Can,"@DeltaAssist oh! I haven't booked yet, bc I can't fly w/o the kittens! waiting to hear! ! brother &amp; sister, tightly bonded"
4084,155846,5.97777E+17,American,rO(x6c15'Can,. @AmericanAir decision to abandon AUS - Bay Area non-stops was a bad move. I flew @VirginAmerica non-stop &amp; ain't looking back.
4085,155892,5.97786E+17,United,rO(x6c15'Can,"Shame on @united for offloading an autistic child because ""pilot didn't feel comfortable"" ignorance not a valid excuse #autismawareness"
4086,155972,5.97799E+17,United,rO(x6c15'Can,Sitting in Boston waiting for my flight home on @United ...lets do some people watching... #airport antics
4087,156100,5.97819E+17,United,rO(x6c15'Can,@united I hope the Beegle family rips you for everything your shit ass airline is worth. Ignorant ass flight attendants and company
4088,156191,5.97834E+17,United,rO(x6c15'Can,@united overbooked our flight and we don't get on but everyone else does. This mamma traveling with a baby will NEVER fly United again!
4089,156231,5.97843E+17,SouthWest,rO(x6c15'Can,Wish @SouthwestAir would let me preboard so I don't miss my connection at mdw from ewr :/ since it's delayed out of ewr.... Whatever's
4090,156284,5.97851E+17,American,rO(x6c15'Can,160 years of experience between @USAirways &amp; @AmericanAir and yet every flight is a shit show..@CLTAirport
4091,156345,5.97862E+17,Delta,rO(x6c15'Can,@DeltaAssist I had an issue with a passenger on my flight last week that I feel was not handle the correct way and it made for a miserable
4092,156368,5.97866E+17,United,rO(x6c15'Can,Just got off a 7 hour flight from NY with no hot meal as the crew forgot to pack cutlery... Unacceptable @united
4093,156421,5.97873E+17,United,rO(x6c15'Can,"@united I will never fly your airline again, and will make a point to tell consumers of your insensitivity toward people with disabilities."
4094,156474,5.97883E+17,American,rO(x6c15'Can,@AmericanAir gate agent ran away after handing out your number. Your automated phone system is confusing. I'm tired and annoyed
4095,156517,5.97888E+17,United,rO(x6c15'Can,@united Would it kill you to follow @JacobWhitesides and dm him? BECAUSE HE REALLY NEEDS YOUR HELP.
4096,156594,5.97897E+17,United,rO(x6c15'Can,literally will never fly @united ever again. they're customer relations is deplorable.
4097,156670,5.97909E+17,United,rO(x6c15'Can,@united GET YOUSELF TOGETHER AND STOP DELAYING @JacobWhitesides FLIGHTS THIS IS THE 8TH FREKING TIME ITS HAPPENED
4098,156751,5.97926E+17,JetBlue,rO(x6c15'Can,@JetBlue has the most incompetent employees &amp; worst customer service. Delayed 3 times then canceled. Disgusted w experience changing flights
4099,156767,5.97931E+17,United,rO(x6c15'Can,"After more than 2 hours delay at the runway, hoping for @united to finally take off for #GOTOChgo"
4100,156800,5.97937E+17,American,rO(x6c15'Can,I got dinged (incorrectly) a few hundred bucks by @united also http://t.co/Of1cqEm4tE filed a DOT complaint and resolved to try @AmericanAir
4101,156863,5.97951E+17,United,rO(x6c15'Can,"I've had bad experiences with @united in the past, so the way they treated this family doesn't surprise me."
4102,156885,5.97957E+17,United,rO(x6c15'Can,"Hey @united, you just lost a customer. #autismawareness"
4103,156959,5.97979E+17,SouthWest,rO(x6c15'Can,So angry with @SouthwestAir. Turbulent flight with no food or drink and they say my bag didn't make it on the plane.
4104,156985,5.97986E+17,United,rO(x6c15'Can,@united just saw a report on how one of your flight attendants treated an autistic CHILD! I will never fly United.. #BoycottUnitedAirlines
4105,157041,5.98027E+17,United,rO(x6c15'Can,US major @united is to switch Newark transatlantic links to @Oslolufthavn &amp; @Arlanda to seasonal summer service only: http://t.co/yVOnc3gRbA
4106,157090,5.98069E+17,United,rO(x6c15'Can,I realize TSA sets up the security each morning at ord but @united customer exp is completely screwed by it and then no help from your team
4107,157126,5.98095E+17,SouthWest,rO(x6c15'Can,After 48hrs of bullshit (thanks @AmericanAir) I am finally on a @SouthwestAir flight that's actually getting me to my destination!!!!!! 
4108,157275,5.98158E+17,AlaskaAir,rO(x6c15'Can,@AlaskaAir I had to switch to Cap One and Barcard to get double the points. Do that and I will be back in a heart beat !
4109,157317,5.98176E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir curbside @ DCA Sun unacceptable. Three ppl, 4 computers, only 1 working. Line took over 45 min. Rude, unhelpful, slow."
4110,157320,5.98177E+17,United,rO(x6c15'Can,Shame on you #UnitedAirlines  http://t.co/ePCdi6Qjyy via @NBCNews @united
4111,157358,5.98193E+17,United,rO(x6c15'Can,@united can you please do some canada routes for once? Tired of being @staralliance gold yet treated like shit on @AirCanada code shares.
4112,157364,5.98193E+17,United,rO(x6c15'Can,"Hey @united, your lack of seating space is atrocious. I've never been so cramped for space in over 30 years of flying. UA#1264 Seat 27B"
4113,157379,5.98199E+17,United,rO(x6c15'Can,@united is the worst airline I've ever traveled on. Never again!
4114,157394,5.98206E+17,United,rO(x6c15'Can,MyPoV: @TSA #fail @SanDiegoAirport. Terminal 2 @united side. #tsaprecheck line is 3x longer than regular line.
4115,157405,5.9821E+17,AlaskaAir,rO(x6c15'Can,"@whitpopa @AlaskaAir Wait, when??!"
4116,157426,5.98217E+17,JetBlue,rO(x6c15'Can,@JetBlue Andrea at the MCO airport counter was very helpful after my flight was cancelled. Thanks for being the best xx
4117,157430,5.98218E+17,United,rO(x6c15'Can,.@united Never fly United again. Business seats downgraded at the gate + I had to beg to board the plane. Miserable and rude experience.
4118,157469,5.98235E+17,United,rO(x6c15'Can,This can't be real!!! @united  this is a monstrosity!!! I will never fly @united    https://t.co/yHJS5ZdkP5
4119,157472,5.98237E+17,SouthWest,rO(x6c15'Can,My @RedFlowerNYC #wanderlust stuff came! Now I can smell like an AA ExecPlat w/ out cheating on @SouthwestAir! Weeeee http://t.co/OjCjOAOdqV
4120,157514,5.98253E+17,American,rO(x6c15'Can,@AmericanAir you continue to be the worst airline ever. I have called twice and tweeted repeatedly and no one told me I had to personally
4121,157566,5.98273E+17,Delta,rO(x6c15'Can,@DeltaAssist help! On a RTW trip and Kenya Air cancelled flight NBO-&gt;CAN (KQ886). leg is part of travel to CNX arrive May 14. Other options?
4122,157613,5.98288E+17,Delta,rO(x6c15'Can,.@DeltaAssist those reserved signs for  First and EC overhead bins are worthless if not enforced.
4123,157646,5.983E+17,United,rO(x6c15'Can,Children with autism are not terrorists. Shame on you @united
4124,157843,5.98533E+17,AlaskaAir,rO(x6c15'Can,"I forgot why I hate flying @AlaskaAir, your planes are regularly broken. You fix them! Which is nice! Better late than dead, but still."
4125,157930,5.98576E+17,American,rO(x6c15'Can,"Another day, another broken @AmericanAir plane.   #OHare"
4126,157936,5.98578E+17,United,rO(x6c15'Can,@united can someone explain why 4 bags went onto 3 different flights? Still waiting an hour after landing and no bag yet. Just ridiculous.
4127,157939,5.98578E+17,United,rO(x6c15'Can,@united it's been a day from waiting for Flight 3348!  #cantgettoLouisvillefromChicago
4128,157940,5.98579E+17,American,rO(x6c15'Can,@AmericanAir there is no way to speak to a real person when there is an issue. I am curious if I will ever get the chance to complain?
4129,158054,5.98622E+17,SouthWest,rO(x6c15'Can,@SouthwestAir sucks that all these people in las vegas scheduled to board go flight to Albany now have to wait until 6:30.
4130,158056,5.98623E+17,United,rO(x6c15'Can,@JasperDueFlunk @GMA @united she has flown several times and never had this issue and the airlines have an autism awarness group shut up
4131,158108,5.98643E+17,American,rO(x6c15'Can,@AutumnFederici @AmericanAir Same thing happened 2me in Dallas in March bc another plane was at our gate.Pple missed flights.Was late 2 mine
4132,158159,5.98664E+17,United,rO(x6c15'Can,.@etirsa @united United has daily tweets about how unhappy customers are. the company is pathetic
4133,158189,5.98673E+17,American,rO(x6c15'Can,$22 for wifi on a 4 hour flight with no working power outlets? Ridiculous prices @AmericanAir &amp; @Gogo http://t.co/4mpt2SP0Di
4134,158199,5.98677E+17,SouthWest,rO(x6c15'Can,@SouthwestAir  it's absurd to make a plane full of people wait for 1or 2 passengers. been sitting here for 30 min. won't fly with you again
4135,158204,5.98679E+17,VirginAmerica,rO(x6c15'Can,.@JDPower An invalid study if you omitted @VirginAmerica! Once an @AlaskaAir agent shut the jetway door in my face--would never happen on VA
4136,158232,5.98689E+17,Delta,rO(x6c15'Can,@DeltaAssist @Delta my flight DL1506 delayed 2hrs+ due to non-weather related issues. Missed my meeting. Any compensation for the burden?
4137,158249,5.987E+17,United,rO(x6c15'Can,@united #UnitedAirlines your #customecare team does not actually help. I feel #insulted and #disappointed by their response
4138,158250,5.98702E+17,American,rO(x6c15'Can,"@AmericanAir Flight is 2 hours late, having the gate supervisor come onto the plane and start hurrying (rudely) people to take seats?! #890"
4139,158262,5.98714E+17,American,rO(x6c15'Can,#iPad Errors Force @AmericanAir to Delay #Flights - Daily Times Nigeria http://t.co/pqDIaot3xg
4140,158264,5.98715E+17,SouthWest,rO(x6c15'Can,".@SouthwestAir: 2 delayed flights, no southwest check in procedure, lost bag, terrible cust. service. You messed up @ every leg of our trip"
4141,158273,5.98724E+17,American,rO(x6c15'Can,@AmericanAir @BA not looking to flying back with AA tomorrow not even responded to my feedback BA should be ashamed to partner with them.1/2
4142,158332,5.98813E+17,United,rO(x6c15'Can,"@united or @flystl ruined my morning due to my flight being delayed to O'Hare, causing me to miss my connecting flight to Roanoke. @Delta"
4143,158352,5.98828E+17,American,rO(x6c15'Can,"@AmericanAir I'm back, and of course delayed. If I miss my flight at LAX to cabo it's going to be a problem. Will you hold the plane KMPHAB"
4144,158372,5.98837E+17,Delta,rO(x6c15'Can,@Delta @DeltaAssist I'm in your app and am trying to find my flight but it won't let me type in confirmation #. Am I missing something?
4145,158397,5.98845E+17,American,rO(x6c15'Can,@AmericanAir guess you don't solve customer problems anymore.  What happened to customer service?
4146,158407,5.9885E+17,American,rO(x6c15'Can,"@AmericanAir @Naylanator The issue is that ur partner, @EtihadAirways DOES service #Nepal, DID waive bag fees, but you did not follow suit."
4147,158440,5.98863E+17,SouthWest,rO(x6c15'Can,Been on hold for 45 minutes. Thought I was calling @SouthwestAir not @comcast #unhappycustomer
4148,158483,5.98882E+17,United,rO(x6c15'Can,@united I tried to explain to the agent that it had to be a browser prob and she had the nerve to argue w me that it was a Mac problem.
4149,158550,5.98911E+17,SouthWest,rO(x6c15'Can,Can't believe I've been waiting a hour to talk tooooo south west!!!! @SouthwestAir you guys suck _
4150,158561,5.98917E+17,United,rO(x6c15'Can,Flying on @united is an exercise in humility and meditation. No room whatsoever for tall men flying economy class. New planes killing us.
4151,158616,5.98937E+17,United,rO(x6c15'Can,"@sarahcolonna @united __ what the fuck? It's 2015, how do you overbook and why would you?"
4152,158642,5.98948E+17,American,rO(x6c15'Can,@AmericanAir  are tweets to @USAirways no longer being answered?
4153,158676,5.98961E+17,American,rO(x6c15'Can,@AmericanAir has had my mom stuck in Dallas TX since 9am and she won't get here until '9' but was supposed to be here at 130
4154,158701,5.98969E+17,American,rO(x6c15'Can,@AmeriAirSux @AmericanAir only allows changes to flights by phone and then never answer. 51 min no answer. http://t.co/xBdV9AmMto
4155,158711,5.98972E+17,American,rO(x6c15'Can,@AmericanAir mechanical probs on  flight 1138. Ur causing me to miss my brothers High School graduation! #worstairline #daylaterdoesnthelp
4156,158721,5.98976E+17,American,rO(x6c15'Can,Have a 24 hour overlay then get knocked down from first class then the plane has maintenance issues wanna throw hands @AmericanAir?
4157,158733,5.98979E+17,American,rO(x6c15'Can,@AmericanAir flight 3534 to BNA was a sauna with no relief. Picking up carry ins a total hassle #badflight
4158,158744,5.98982E+17,VirginAmerica,rO(x6c15'Can,@pdmacfarlane @SebastianMRT important issue. Fyi I got offered 400 by @VirginAmerica to take later flight but I made commitment for #srt
4159,158781,5.98993E+17,American,rO(x6c15'Can,You suck and so do your workers. @AmericanAir
4160,158786,5.98995E+17,American,rO(x6c15'Can,@AmericanAir at BOS - gate B30 - manager Diaz and agent Patty - reason why ppl hate airlines! If you care to improve call me Nilay Doshi
4161,158806,5.98999E+17,SouthWest,rO(x6c15'Can,#annoyed first my flight was delayed still here because we somehow have  two extra people on our flight. @SouthwestAir this is unacceptable!
4162,158810,5.99001E+17,Delta,rO(x6c15'Can,@DeltaAssist words cant describe the sick feeling I have after flying across the country and missing my speaking engagement. #NeverAgain
4163,158839,5.99008E+17,United,rO(x6c15'Can,@united just another day in the #unfriendlyskies: Late and wifi not working  #millionmiler United 849 den to dfw
4164,158881,5.9902E+17,SouthWest,rO(x6c15'Can,"@sheenaoum @megturney @OJessicaNigri I never fly United or Delta if I have the choice. @SouthwestAir or @JetBlue all day, every day."
4165,158911,5.9903E+17,Delta,rO(x6c15'Can,@DeltaAssist how a flight get delayed 9 hours because of some mosquitoes??
4166,158944,5.99042E+17,United,rO(x6c15'Can,Having the worse flight ever @united
4167,158965,5.99052E+17,United,rO(x6c15'Can,@united @nilslofgren if celebs are treated poor I'm glad I not your customer
4168,158981,5.9906E+17,SouthWest,rO(x6c15'Can,Never have issues with @southwestair but don't know what happened tonight trying to get out of BWI. 30 min delay = no last train home.
4169,158995,5.99068E+17,United,rO(x6c15'Can,@united landed 25 min ago &amp; still waiting for gate. Seriously? It's 11:30 pm. Can't be that busy here. I've gotta work Fri! #custserv #fail
4170,159001,5.9907E+17,SouthWest,rO(x6c15'Can,".@SouthwestAir what's going on? We were supposed to take off 3+ hours ago. You tell us to deplane, then board..and we're still on Tarmac."
4171,159057,5.99127E+17,Delta,rO(x6c15'Can,@DeltaAssist there an out of hours number that can be used in Australia? I have a flight tomorrow and online checkin says there is a problem
4172,159214,5.99235E+17,United,rO(x6c15'Can,Man. Why am I not fucking surprised. @united fucks up another weekend and they don't even give a god damn.
4173,159221,5.99239E+17,SouthWest,rO(x6c15'Can,Shame on @SouthwestAir  https://t.co/MeAd2o1l65
4174,159234,5.99245E+17,United,rO(x6c15'Can,@united #goodtimes #businesstravel. This is at a gate today at LAX. Continental we still miss  you. http://t.co/i8vIAlIWNZ
4175,159262,5.99253E+17,United,rO(x6c15'Can,@united on UA684.  Flight delayed over an hour because of paperwork?!?!  What's the plan to compensate passengers for time wasted?
4176,159292,5.99266E+17,American,rO(x6c15'Can,.@PressClubDC: @AmericanAir CEO on @British_Airways &amp; @traveloneworld alliance -&gt; Public policy issue vs. marketing issue. Hmmm. #NPCLunch
4177,159366,5.9929E+17,American,rO(x6c15'Can,@arb you're the second person I follow to have a wildly awful experience with @AmericanAir in NY this week. Somebody needs an adjustment
4178,159392,5.99301E+17,United,rO(x6c15'Can,"Hands down, @United is the worst domestic carrier. Stranded in SF, rude service, nasty, as if our fault our connex failed. @MUGGER1992"
4179,159407,5.99308E+17,SouthWest,rO(x6c15'Can,@americanairlines #fail change fees $800 learn to serve the customer needs like @southwestair
4180,159505,5.99341E+17,American,rO(x6c15'Can,@Edwerderespn @AmericanAir no competition means terrible service
4181,159561,5.99357E+17,American,rO(x6c15'Can,never flying @AmericanAir again - you guys are a joke
4182,159563,5.99359E+17,United,rO(x6c15'Can,@united the amount of time it takes to retrieve bags when your flight is cancelled is outrageous! #30minsandcounting #syracuse
4183,159566,5.99359E+17,American,rO(x6c15'Can,@AmericanAir you should probably figure out the plane is broken BEFORE you load it and have the flight leaving an hour late.
4184,159586,5.99365E+17,United,rO(x6c15'Can,@samanthabehm @united I always hated that airline. I'd never fly with them again.
4185,159662,5.99396E+17,United,rO(x6c15'Can,@united need some help. Purchased inflight internet. Got charged but no internet or receipt. Stuck. Help?
4186,159680,5.99405E+17,American,rO(x6c15'Can,@AmericanAir very rude FA lonstein on 1640 from LGA to MIA tonight
4187,159709,5.99414E+17,Delta,rO(x6c15'Can,Stuck 2 hours at delta term @DeltaAssist
4188,159714,5.99415E+17,Delta,rO(x6c15'Can,@deltaAssist can you assist with the $200 I spent on a hotel room? Your agent told us to get on a flight with an obviously missed connection
4189,159783,5.9946E+17,United,rO(x6c15'Can,@United flight delayed 5 hours. I'm out of pocket for way more than the miserly $50 e-certificate you offer in compensation.
4190,159877,5.99561E+17,American,rO(x6c15'Can,"@AmericanAir it's 2015, why don't all of your planes (esp. the new ones) have wifi??? #disappointed"
4191,159921,5.99586E+17,United,rO(x6c15'Can,"@united my KTN never gets me precheck when flying on miles tickets. This is the 4th time it's been a problem. Other airlines, no prob :/"
4192,159936,5.99593E+17,American,rO(x6c15'Can,@Expedia Refund Hell.  Wife's @AmericanAir flt cancelled. 8+ hrs of calls and no one taking ownership. $566 down the OTA drain?!  Really?!
4193,159962,5.99604E+17,Delta,rO(x6c15'Can,@DeltaAssist what do i need to do in order to switch my flight to an earlier one on the same day?
4194,159970,5.99612E+17,American,rO(x6c15'Can,"@AmericanAir Hell w/ cust. service pls. Absolute worst nightmare poss. w/ flight out of IND, broken luggage, can't get any1 to help @ MIA."
4195,160042,5.99661E+17,Delta,rO(x6c15'Can,@DeltaAssist Please help! Been on hold for  45 minutes and need to change my flight Are the phones down? Website won't let me change either.
4196,160043,5.99663E+17,American,rO(x6c15'Can,We've been on the runway longer than it is going to take to fly to DC.  @AmericanAir
4197,160054,5.99666E+17,American,rO(x6c15'Can,"Hugely disappointed with @AmericanAir. Cancelled flight out of STT, left bags in the rain. Need to get home for a family emergency."
4198,160091,5.99685E+17,American,rO(x6c15'Can,@AmericanAir #itried to use my boarding pass on my Apple Watch at LGA - but TSA wouldn't let me.... Was really hoping to!!! Disappointed :(
4199,160101,5.99691E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir yes after over an hour, kinda ridiculous?!"
4200,160139,5.99706E+17,United,rO(x6c15'Can,"@united consistently lying about ""maintenance"" to a non-existent plane and delaying flight to DC now 5.5 hours; I'm sure the new time a lie"
4201,160202,5.99736E+17,American,rO(x6c15'Can,What's up @AmericanAir flight 104 from DCA to JFK?  We going tonight or do we wait until 10 and THEN you tell us it's a no go? #dontdoit
4202,160346,5.99857E+17,Delta,rO(x6c15'Can,@DeltaAssist there are at least 60 people waiting and still no service at the counter.  Some of us have 6 am flights http://t.co/3PXta9wUPP
4203,160402,5.99932E+17,VirginAmerica,rO(x6c15'Can,@VirginAmerica please delete this hashtag campaign #virginamericaisdabomb Poor taste and no one wants to think about this before they #fly
4204,160428,5.99943E+17,American,rO(x6c15'Can,@rapamky @USAirways @AmericanAir he was just as rude. Our flight today was delayed because the flight attendant did not show up
4205,160452,5.99956E+17,American,rO(x6c15'Can,@kylecmanning @USAirways @AmericanAir worst ever don't fly them. Made me stay overnight three times and didn't offer hotel
4206,160498,5.99981E+17,AlaskaAir,rO(x6c15'Can,Our @AlaskaAir flight to #Loreto #Mexico from #LAX is delayed nearly 3 hours. UGG! Regretting having let that Board Room membership expire!
4207,160509,5.99986E+17,American,rO(x6c15'Can,@AmericanAir delayed in Mexico. Any updates on the departure time of flight 1321? Keeps getting pushed back 15 minutes at a time.
4208,160531,5.99994E+17,American,rO(x6c15'Can,Day 2 with no bags back from my flight with @AmericanAir this is so ridiculous!!  #fail #lostbaggage #notearningmybusiness
4209,160539,5.99999E+17,American,rO(x6c15'Can,@AmericanAir @Borgore seems like everyone is disappointed with your airline all the time
4210,160556,6.00005E+17,American,rO(x6c15'Can,@AmericanAir is the literal worst.
4211,160561,6.00007E+17,SouthWest,rO(x6c15'Can,@SouthwestAir your employees in Atlanta are rude and unhelpful
4212,160582,6.00013E+17,JetBlue,rO(x6c15'Can,@JonahLupton @USAirways you should try #mint @JetBlue. For $599 you can get full lie flat in 1st. Why fly any other way?
4213,160584,6.00014E+17,United,rO(x6c15'Can,"@OSVDB @united I think they mean: ""Find"" but don't ""Exploit in a bad way""."
4214,160637,6.00031E+17,American,rO(x6c15'Can,@AmericanAir can you get somebody authorized to sign the log book at MCI so my dog isn't stuck at the boarder for another night. 
4215,160762,6.0007E+17,JetBlue,rO(x6c15'Can,"@JetBlue 3hr delay flight #1722, with not much reason given from agents."
4216,160796,6.00082E+17,American,rO(x6c15'Can,@AmericanAir @USAirways your baggage handling SUCKS! #oneAirlineMyBehind!
4217,160797,6.00082E+17,United,rO(x6c15'Can,"Hey @united How is ""late inbound crew"" not a United issue? Will miss my flight home tonight/EUG from SFO, yet no hotel voucher? #UnitedFail"
4218,160806,6.00085E+17,JetBlue,rO(x6c15'Can,@JetBlue no tv on flight b163 to west palm beach. What about Internet??
4219,160860,6.00099E+17,American,rO(x6c15'Can,@PaulRPetersen @AmericanAir they are the worst.
4220,161050,6.00189E+17,United,rO(x6c15'Can,@baileyyalison @united they are just awful
4221,161089,6.0025E+17,SouthWest,rO(x6c15'Can,Flight is full.... over booking flights is complete bull. Leave at 12:30 at night to drive for 3 hours to a full flight. @SouthwestAir
4222,161094,6.00252E+17,American,rO(x6c15'Can,Never flying @AmericanAir ever again.  Disappointed with everything. Made me pay more than I needed because I was they told me false info.
4223,161100,6.00258E+17,SouthWest,rO(x6c15'Can,@SouthwestAir nothing like a 6am business flight on a 30 yr old plane with no wifi #backto90s
4224,161136,6.00278E+17,American,rO(x6c15'Can,@AmericanAir has lost my luggage again...horrible customer service...the last time I saw my luggage was at 9am yesterday and still no update
4225,161143,6.00282E+17,American,rO(x6c15'Can,"@kyleleenuss @AmericanAir It's a terrible airline. If @SouthwestAir doesn't go to your destination, take the bus."
4226,161179,6.00296E+17,SouthWest,rO(x6c15'Can,@FrontierCare I am better off booking a whole new flight through @SouthwestAir. Bad business policies!
4227,161215,6.00313E+17,American,rO(x6c15'Can,"I miss the days when @AmericanAir cared more about their customers, before they took away half the MCE seats on 737s."
4228,161247,6.00325E+17,SouthWest,rO(x6c15'Can,@SouthwestAir is unable to confirm  whether my missing luggage was placed on 1 of 8 HOU-DCA flights this morning.  UNACCEPTABLE!!
4229,161257,6.0033E+17,JetBlue,rO(x6c15'Can,"@JetBlue It's me again. I'm was buying a $419 fare to SFO, my payment failed, and when I tried to select again it went to $456 (1/2)"
4230,161267,6.00333E+17,Delta,rO(x6c15'Can,"@DeltaAssist, sorry to hear about your flight delay, to see if we can help, try out our web app at http://t.co/Dcv1EbK0dN"
4231,161278,6.00337E+17,American,rO(x6c15'Can,@AmericanAir @NBCNews @ABC it's been 4 days and only back and forth by AmericanAir for my lost luggage #bags can't vanish #SoFurious!
4232,161323,6.0035E+17,SouthWest,rO(x6c15'Can,@SouthwestAir no text or email for a 4-hour flight delay? Ouch....
4233,161367,6.00361E+17,JetBlue,rO(x6c15'Can,"2x in 24hrs. my @JetBlue flight delayed I complain- Las Vegas agent says ""She just wants to fight"" WHAT?!#customerservice anyone?"
4234,161406,6.00371E+17,American,rO(x6c15'Can,@AmericanAir what's with your rude attendant on E7 at MIA? Flight AA 1605 being delayed is your fault not mine so tell him to behave.
4235,161466,6.00386E+17,Delta,rO(x6c15'Can,"@deltaassist Crushed me today. Coworkers go from LA 2 NY b4 I could get from BHM to JFK. Left at 8am, eta 10pm Stranded 7 hours in DTW #sad"
4236,161470,6.00387E+17,United,rO(x6c15'Can,Flight delayed out of #EWR because @united couldn't load the bags fast enough.   Solid work.
4237,161656,6.00421E+17,United,rO(x6c15'Can,"@suzannpettersen @united has to be the worst for that, my 2 daughters 2 trips with them and lost both times."
4238,161718,6.00433E+17,American,rO(x6c15'Can,@AmericanAir this is what terrible customer service looks like. Just got yelled by your representative in Philly http://t.co/EQ0wTHuKAw
4239,161747,6.00435E+17,Delta,rO(x6c15'Can,@DeltaAssist now 20! Somehow I have a duplicate account I need points transferred and the duplicate closed. Very sad 
4240,161781,6.0044E+17,Delta,rO(x6c15'Can,@DeltaAssist flight to DTW delayed due to mechanical problems. Possible to rebook me on direct flight to PHX on US Airways tmrw AM?
4241,161808,6.00444E+17,American,rO(x6c15'Can,"@AmericanAir Customer service literally says ""All agents are busy, call back later"" Not explicitly ""screw customers,"" but #closeenough #fail"
4242,161835,6.00449E+17,Delta,rO(x6c15'Can,@DeltaAssist Just made it back to NY after 2 hours of delay. Even the pilot said over PA that he did not know what the cause of delay was.
4243,161843,6.00451E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir Your team had to rebook me because delays meant missing my connecting flight, and you can't at least keep me at Group B?"
4244,161940,6.00465E+17,American,rO(x6c15'Can,"Hey my friends @AmericanAir, had you told me about the delay to Austin 4.5 hours ago, I could have driven home. You all are better than this"
4245,162021,6.00482E+17,SouthWest,rO(x6c15'Can,@michellemalkin @KirstenPowers @FoxNews @united I never had and issue when I flew @SouthwestAir.  Just sayin'
4246,162026,6.00484E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir Vacation = , Getting delayed indefinitely in ATL =_ if the crew won't make it just tell us and cancel. #waitinggame #238"
4247,162056,6.00489E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir Flight got cancelled, no flights for two days to Houston, no place to stay. Not even a authentic New York hotdog."
4248,162074,6.00493E+17,JetBlue,rO(x6c15'Can,Seriously depressed I missed lower points #summervacation to Seattle. Total is now twice what I saved. Send me some points love @JetBlue!
4249,162096,6.00497E+17,SouthWest,rO(x6c15'Can,Thnks @SouthwestAir for solidifying tht you are the worst airlines in business. Idk how u charge ppl u shld be paying us for this joke.
4250,162102,6.00498E+17,American,rO(x6c15'Can,@AmericanAir in Austin. Third delay and now cancelled. 4th delayed flight in two months of over three hours each. http://t.co/9QawZNUFAT
4251,162260,6.00537E+17,Delta,rO(x6c15'Can,@DeltaAssist Delayed in Quito. Am I going to make my Atlanta connection to SMF? H6XKW5
4252,162306,6.00567E+17,SouthWest,rO(x6c15'Can,@SouthwestAir do you have agents available 24/7? Been on hold for 25 minutes.
